upc,title,release_year,runtime_minutes,director_names,actor_names,studio_name,metadata_source,metadata_status,estimated_value_low_cents,estimated_value_high_cents,value_search_url,review_flags
065935148449.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935148449.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935148746.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935148746.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935149521.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935149521.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935149842.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935149842.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935201823.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935201823.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935202257.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935202257.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935202509.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935202509.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935202585.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935202585.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935202820.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935202820.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935203247.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935203247.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935203711.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935203711.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935204060.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935204060.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935204701.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935204701.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935205630.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935205630.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935205661.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935205661.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935206576.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935206576.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935206675.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935206675.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935207238.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935207238.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935207566.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935207566.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935208648.3,ASSAULT ON PRECINCT 13,1976,,,,,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20ASSAULT%20ON%20PRECINCT%2013%20065935208648.3%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
065935208662.3,Blade Trinity (Unrated Edition),,,,,Imaginary Forces,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Blade%20Trinity%20%28Unrated%20Edition%29%20065935208662.3%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935209416.3,"BRAND // HOSTAGE // Bruce Willis, Kevin Pollak, Serena Scott Thomas",,,,,ALL,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20BRAND%20//%20HOSTAGE%20//%20Bruce%20Willis%2C%20Kevin%20Pollak%2C%20Serena%20Scott%20Thomas%20065935209416.3%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935209881.3,Sin City-Dwight & Gail,,,,,ALL,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Sin%20City-Dwight%20%26%20Gail%20065935209881.3%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935210115,The Adventures of SharkBoy and LavaGirl in 3-D,2005,,,,Alliance Atlantis,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20The%20Adventures%20of%20SharkBoy%20and%20LavaGirl%20in%203-D%20065935210115%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
065935220749.3,The Brothers Grimm (2 For £2 Deal),,,,,All,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20The%20Brothers%20Grimm%20%282%20For%20%C2%A32%20Deal%29%20065935220749.3%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935221067.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935221067.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
065935227106,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20065935227106%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
066805300011,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20066805300011%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
074644906196,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20074644906196%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
074645420592,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20074645420592%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
074645517797,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20074645517797%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
074645527796,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20074645527796%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
075993825527.4,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20075993825527.4%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
075993831122,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20075993831122%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
078221469296,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20078221469296%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082551723928,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082551723928%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082551738823,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082551738823%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082554351029,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082554351029%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082554352125,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082554352125%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082554352224,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082554352224%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082554354327,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082554354327%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082554354921,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082554354921%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082554355126,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082554355126%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082554355324,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082554355324%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
082554355423,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20082554355423%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391106128,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391106128%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391112020,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391112020%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391118121,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391118121%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391132028,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391132028%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391146421,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391146421%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391147527.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391147527.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391151920,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391151920%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391159421,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391159421%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391170525,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391170525%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391170921,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391170921%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391174820,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391174820%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391175728,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391175728%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391178620,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391178620%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391178729,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391178729%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391182122,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391182122%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391187622,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391187622%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391188926,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391188926%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391191421,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391191421%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391195122,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391195122%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391200024,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391200024%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391203421,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391203421%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391204022,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391204022%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391207320,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391207320%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391221920,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391221920%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391222224,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391222224%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391231127,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391231127%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391242024,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391242024%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391247524,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391247524%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391256922,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391256922%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391259121,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391259121%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391261421,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391261421%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391281924,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391281924%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391297628,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391297628%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391298526,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391298526%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391298922.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391298922.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391315827,True Romance (Unrated Director's Cut),,,,,Warner Home Video,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20True%20Romance%20%28Unrated%20Director%27s%20Cut%29%20085391315827%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391322726,On Deadly Ground,1994,,,,Warner Bros.,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20On%20Deadly%20Ground%20085391322726%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085391336327,Chasers,1994,,,,Warner Home Video,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Chasers%20085391336327%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085391337423,MAVERICK,1957,,,,Warner Manufacturing,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20MAVERICK%20085391337423%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085391357421.3,Specialist,,109,,,STALLONE SYLVESTER,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Specialist%20085391357421.3%20DVD%20sold,missing_year;missing_director;missing_cast;missing_value
085391357520,Disclosure,,,,,Warner Home Video,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Disclosure%20085391357520%20DVD%20sold,missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391363224,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391363224%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391366522,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391366522%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391398721,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391398721%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391400028,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391400028%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391403425,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391403425%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391407225,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391407225%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391415923,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391415923%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391419228.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391419228.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391420224,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391420224%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391420422,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391420422%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391421122,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391421122%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391431824,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391431824%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391447924,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391447924%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391453628,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391453628%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391453826,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391453826%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391477624.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391477624.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391491323,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391491323%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391491422,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391491422%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391491521,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391491521%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391498223,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391498223%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391500025,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391500025%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391510024,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391510024%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391533122.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391533122.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391551928.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391551928.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391562528,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391562528%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391587323,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391587323%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391605423,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391605423%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391607526,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391607526%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391612926,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391612926%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391632023,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391632023%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391632320,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391632320%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391637325,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391637325%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391650027,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391650027%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391664321,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391664321%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391675020,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391675020%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391695820,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391695820%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391698821,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391698821%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391698920.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391698920.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391717522,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391717522%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391724223.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391724223.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391724629,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391724629%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391737124,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391737124%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391765523,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391765523%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391773726.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391773726.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391786221,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391786221%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391801924,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391801924%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391804628.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391804628.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391812821,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391812821%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391831327.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391831327.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391832126,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391832126%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391832423.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391832423.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391838128,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391838128%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391853329.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391853329.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391856627.3,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391856627.3%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391858324,,,,,,,,pending,,,https://duckduckgo.com/?q=site%3Aebay.com%20085391858324%20DVD%20sold,missing_title;missing_year;missing_runtime;missing_director;missing_cast;missing_value
085391858423.3,The Perfect Storm Snapcase,1998,,,,Warner Bros.,UPCitemdb,partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20The%20Perfect%20Storm%20Snapcase%20085391858423.3%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085391858522,Replacements,2003,,,,Warner Bros.,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Replacements%20085391858522%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085391862123,Ready to Rumble,2000,,,,Warner Home Video,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20Ready%20to%20Rumble%20085391862123%20DVD%20sold,missing_runtime;missing_director;missing_cast;missing_value
085391862925,In Crowd,,104,,,Warner Home Video,"UPCitemdb, Wikipedia",partially_enriched,,,https://duckduckgo.com/?q=site%3Aebay.com%20In%20Crowd%20085391862925%20DVD%20sold,missing_year;missing_director;missing_cast;missing_value
